DATE,CLOSING PRICE,TICKER,OPEN,HIGH,LOW,VOLUME
10/7/2019,21000,CTG,21000,21300,21000,2666090
9/7/2019,20950,CTG,20900,21100,20850,2437260
8/7/2019,20900,CTG,21150,21150,20750,3247610
5/7/2019,21150,CTG,21150,21450,21000,3183640
4/7/2019,21150,CTG,21150,21250,20950,2421940
3/7/2019,21050,CTG,20700,21150,20650,4071120
2/7/2019,20800,CTG,21000,21150,20750,2581680
1/7/2019,20850,CTG,20450,20850,20300,3636530
28/06/2019,19500,CTG,20700,20750,19500,4143360
27/06/2019,20650,CTG,20850,20900,20600,4239030
26/06/2019,20900,CTG,20950,21350,20900,3109850
25/06/2019,21050,CTG,21150,21400,21050,3629470
24/06/2019,21400,CTG,21350,21500,21150,3859260
21/06/2019,21400,CTG,21200,21400,20950,4663670
20/06/2019,21000,CTG,20250,21000,20200,5390770
19/06/2019,20250,CTG,20400,20500,20250,1428770
18/06/2019,20250,CTG,20500,20600,20250,1778110
17/06/2019,20450,CTG,20400,20600,20350,2429080
14/06/2019,20300,CTG,20250,20600,20150,2793720
13/06/2019,20150,CTG,20200,20350,20150,1334410
12/6/2019,20250,CTG,20450,20500,20250,1213370
11/6/2019,20500,CTG,20500,20550,20450,1143400
10/6/2019,20500,CTG,20700,20750,20450,2476670
7/6/2019,20450,CTG,20400,20450,20300,1389360
6/6/2019,20300,CTG,20100,20350,19950,1981740
5/6/2019,20100,CTG,20300,20550,20100,1915720
4/6/2019,20000,CTG,20000,20200,19900,2031330
3/6/2019,19900,CTG,20100,20350,19900,3077110
31/05/2019,20300,CTG,20750,20750,20300,2022410
30/05/2019,20650,CTG,20600,20850,20500,1569920
29/05/2019,20650,CTG,20900,20950,20650,2326330
28/05/2019,21000,CTG,21200,21200,20900,2024820
27/05/2019,21200,CTG,21150,21250,21000,1710820
24/05/2019,21200,CTG,21350,21500,21200,2200020
23/05/2019,21500,CTG,21500,21600,21300,1878120
22/05/2019,21550,CTG,21300,21700,21250,4998510
21/05/2019,21250,CTG,21350,21500,21200,2301740
20/05/2019,21350,CTG,21200,21500,21100,2854020
17/05/2019,21200,CTG,21100,21350,21000,2576280
16/05/2019,21100,CTG,21150,21350,21000,2446250
15/05/2019,21150,CTG,20650,21150,20650,3676840
14/05/2019,20550,CTG,20250,20650,20250,2101030
13/05/2019,20450,CTG,20400,20850,20300,1929660
10/5/2019,20300,CTG,20200,20500,20150,1696620
9/5/2019,20100,CTG,20400,20600,20050,1996910
8/5/2019,20450,CTG,20150,20450,20100,1787060
7/5/2019,20400,CTG,20500,20800,20250,1493980
6/5/2019,20450,CTG,20600,20700,20350,2472430
3/5/2019,20900,CTG,20900,21150,20850,1724730
2/5/2019,21000,CTG,21300,21300,20900,1919560
26/04/2019,21250,CTG,21050,21300,21000,1447680
25/04/2019,21050,CTG,21300,21400,21050,1295490
24/04/2019,21400,CTG,21100,21550,21000,2446780
23/04/2019,20850,CTG,20700,21200,20500,2447700
22/04/2019,20500,CTG,20800,21000,20450,2309880
19/04/2019,20800,CTG,21150,21250,20800,2009050
18/04/2019,21000,CTG,21350,21500,20900,3812000
17/04/2019,21450,CTG,21650,21850,21450,2156930
16/04/2019,21550,CTG,21600,21700,21300,3150240
12/4/2019,21850,CTG,21900,22050,21850,1535700
11/4/2019,21950,CTG,21900,22250,21850,2063740
10/4/2019,21900,CTG,21900,22150,21850,2240010
9/4/2019,22150,CTG,22400,22600,22150,3894020
8/4/2019,22300,CTG,21900,22300,21850,2617240
5/4/2019,21900,CTG,22100,22250,21900,2353340
4/4/2019,22000,CTG,22100,22300,21700,2028650
3/4/2019,21800,CTG,21850,21950,21600,5020300
2/4/2019,22000,CTG,22500,22550,22000,2530940
1/4/2019,22250,CTG,22550,22550,22150,2773610
29/03/2019,22450,CTG,22750,22800,22400,4161570
28/03/2019,22650,CTG,22300,22750,22300,2594400
27/03/2019,22500,CTG,22500,22800,22300,3367730
26/03/2019,22350,CTG,22450,22650,22200,2997150
25/03/2019,22150,CTG,22000,22200,21650,7191300
22/03/2019,22500,CTG,22350,22600,22050,6185060
21/03/2019,22100,CTG,23000,23100,22100,7177690
20/03/2019,23000,CTG,22900,23150,22550,9015900
19/03/2019,23100,CTG,23400,23400,22950,7499460
18/03/2019,23400,CTG,22900,23450,22850,10114160
15/03/2019,22700,CTG,22300,22900,22200,8573740
14/03/2019,22500,CTG,22500,22750,22350,5173620
13/03/2019,22550,CTG,22350,22750,22100,14616340
12/3/2019,22100,CTG,21300,22100,21000,9098570
11/3/2019,21100,CTG,21200,21300,21000,3180430
8/3/2019,21200,CTG,21300,21500,21150,5363050
7/3/2019,21500,CTG,21500,21700,21350,8034740
6/3/2019,21300,CTG,21300,21400,21100,3602700
5/3/2019,21250,CTG,21200,21700,21050,7944430
4/3/2019,21200,CTG,20900,21350,20850,6800970
1/3/2019,20800,CTG,20900,20950,20650,4475980
28/02/2019,20800,CTG,21150,21250,20650,8048820
27/02/2019,21150,CTG,21450,21450,21100,5029720
26/02/2019,21350,CTG,21200,21450,21000,6554030
25/02/2019,21300,CTG,21500,21600,21300,5931030
22/02/2019,21100,CTG,20400,21200,20200,13187550
21/02/2019,20400,CTG,20650,20650,20300,7146910
20/02/2019,20600,CTG,20500,20900,20450,5477410
19/02/2019,20500,CTG,20850,21050,20500,8892610
