DATE,CLOSING PRICE,TICKER,OPEN,HIGH,LOW,VOLUME
11/6/2019,3000,SJF,3080,3110,2990,327220
10/6/2019,3090,SJF,3060,3200,3060,208910
7/6/2019,3090,SJF,3130,3130,3050,218690
6/6/2019,3090,SJF,3190,3220,3080,271070
5/6/2019,3190,SJF,3300,3300,3190,270890
4/6/2019,3230,SJF,3200,3300,3200,153750
3/6/2019,3180,SJF,3250,3260,3140,368670
31/05/2019,3170,SJF,3220,3300,3100,710320
30/05/2019,3290,SJF,3400,3500,3290,1181320
29/05/2019,3500,SJF,3700,3700,3500,668510
28/05/2019,3650,SJF,3830,3860,3650,831220
27/05/2019,3830,SJF,3810,3890,3610,797700
24/05/2019,3810,SJF,4000,4030,3810,578410
23/05/2019,4000,SJF,4050,4050,4000,648740
22/05/2019,4050,SJF,4050,4060,4010,868060
21/05/2019,4050,SJF,4050,4080,4020,491360
20/05/2019,4050,SJF,4040,4100,4020,717100
17/05/2019,4040,SJF,4050,4080,4020,969640
16/05/2019,4010,SJF,4060,4080,4010,688600
15/05/2019,4060,SJF,4080,4080,4010,355770
14/05/2019,4050,SJF,4050,4070,4000,1077890
13/05/2019,4050,SJF,4040,4090,4000,1127260
10/5/2019,4040,SJF,4030,4100,4030,395340
9/5/2019,4080,SJF,4100,4100,4040,378740
8/5/2019,4040,SJF,4020,4100,4000,771690
7/5/2019,4140,SJF,4210,4210,4050,619800
6/5/2019,4140,SJF,4160,4180,4060,950700
3/5/2019,4160,SJF,4360,4420,4160,2368410
2/5/2019,4320,SJF,4060,4320,4060,2483250
26/04/2019,4040,SJF,4010,4060,4010,305930
25/04/2019,4030,SJF,4000,4060,4000,130780
24/04/2019,4060,SJF,4070,4070,4020,271890
23/04/2019,4060,SJF,4020,4060,3980,608270
22/04/2019,4000,SJF,4020,4050,4000,370080
19/04/2019,4060,SJF,4050,4070,4030,324870
18/04/2019,4050,SJF,4030,4120,4020,408440
17/04/2019,4040,SJF,4130,4130,4040,454010
16/04/2019,4110,SJF,4130,4130,4020,555170
12/4/2019,4140,SJF,4180,4180,4070,597320
11/4/2019,4120,SJF,4150,4170,4090,433450
10/4/2019,4130,SJF,4170,4180,4080,900040
9/4/2019,4160,SJF,4050,4190,4020,1695050
8/4/2019,4040,SJF,4100,4100,4000,432210
5/4/2019,4110,SJF,4180,4200,4050,279540
4/4/2019,4170,SJF,4200,4250,4110,296300
3/4/2019,4190,SJF,4010,4200,4010,625150
2/4/2019,4010,SJF,4000,4020,4000,305620
1/4/2019,4000,SJF,4050,4060,4000,326990
29/03/2019,4010,SJF,4060,4060,4010,131740
28/03/2019,4020,SJF,4030,4040,4010,168330
27/03/2019,4030,SJF,4050,4050,4000,138080
26/03/2019,4030,SJF,4010,4070,4000,176150
25/03/2019,4030,SJF,4010,4080,4010,243900
22/03/2019,4070,SJF,4120,4120,4030,134110
21/03/2019,4100,SJF,4070,4130,4000,774990
20/03/2019,4040,SJF,4070,4100,4010,267950
19/03/2019,4060,SJF,4080,4120,4050,473800
18/03/2019,4080,SJF,4180,4200,4070,208150
15/03/2019,4130,SJF,4060,4200,4030,233880
14/03/2019,4060,SJF,4120,4120,4000,653290
13/03/2019,4120,SJF,4260,4260,4100,436440
12/3/2019,4260,SJF,4500,4500,4250,297450
11/3/2019,4400,SJF,4480,4480,4300,197900
8/3/2019,4480,SJF,4230,4480,4230,520520
7/3/2019,4410,SJF,4590,4600,4380,572940
6/3/2019,4590,SJF,4690,4690,4450,846760
5/3/2019,4390,SJF,4160,4390,4160,1284520
4/3/2019,4110,SJF,4020,4180,4000,479980
1/3/2019,4010,SJF,3980,4020,3980,286720
28/02/2019,3970,SJF,4000,4050,3970,572550
27/02/2019,4000,SJF,4060,4060,4000,222300
26/02/2019,4000,SJF,4070,4070,4000,381300
25/02/2019,4000,SJF,3980,4090,3960,319150
22/02/2019,3950,SJF,4050,4110,3950,707060
21/02/2019,4070,SJF,4200,4200,4060,337950
20/02/2019,4150,SJF,4140,4230,4140,292530
19/02/2019,4160,SJF,4360,4360,4160,365390
18/02/2019,4300,SJF,4300,4380,4270,441990
15/02/2019,4270,SJF,4150,4400,4150,228260
14/02/2019,4170,SJF,4240,4290,4150,349370
